DVDS_177_7	negative	Even though I didn't LIKE the first movie, this one just sets another bar!
VIDEOGAMES_134_26	negative	Weee. The ATE adds so little to the plot, and takes up so much time, that it seems that Square added them to take up time and disc space.
VIDEOGAMES_124_19	negative	It seems that the uniqueness and potential were, unfortunately, not enought to save the game.
VIDEOGAMES_279_15	positive	The arenas feel alive and watching the game and the start screen is great.
ELECTRONICS_207_6	negative	(Careful handled and not over loaded).The bag is unusable and worthless without them....
MUSIC_86_7	positive	Before hearing the album in its entirety, I heard She Will Have Her Way and Sinner, both great tracks and worthy classics.
ELECTRONICS_74_11	negative	If you needed to lengthen the coaxial cable, you could use a female-to-female barrel connector, but I assume you would start degrading your signal at some point.
DVDS_199_11	positive	Filmmaker Hoffman does a yeoman-like job in getting fine quality performances from his gifted ensemble and in his star, Keaton gets a few juicy yet low-key turns as well balancing the tension that is leading to a possible fall-out.
ELECTRONICS_207_1	positive	Small, but roomy inside.
VIDEOGAMES_130_0	positive	""Check your bargain bin"" The Game play of this game was done very well.
BOOKS_154_0	neutral	I read it and quite frankly I'm less than impressed.
BOOKS_146_6	negative	2. The shallowness of the characters made me cringe.
DVDS_192_12	positive	Being a big fan of Nobuo Uematsu, I was overall pleased with his work in this movie.
ELECTRONICS_85_20	neutral	I keep the camera off between shots, have the LCD turned down a bit, rarely use the movie mode and flash, so I can get perhaps three days of casual shooting off a single charge.
VIDEOGAMES_136_9	neutral	As for the game difficulty, it's not a really hard game, but it's no piece of cake!
VIDEOGAMES_284_3	negative	In summary I dislike it immensly, also downloaded the demo for the second one.
VIDEOGAMES_141_14	negative	You can barely hit guys across the streets with a M4. Racing missions are just annoying.
ELECTRONICS_217_5	negative	The pictures had no color, were not sharp, and terrible DOF. I probably could have been able to eventually use it to its fullest potential but I want good photos now.
VIDEOGAMES_139_0	neutral	""Best in series"" Gameplay Very fun, but it can get a bit tedious starting all over again, but thats what RTS's are all about isn't it?
BOOKS_153_10	negative	Narrator is impossible to sympathize with; he chased money and worldly success and is now reconsidering.
ELECTRONICS_82_3	positive	The gear movements on this heavy duty head are smooth and very precise.
MUSIC_103_7	negative	Things get worse: Love Will Tear Us Apart is presented here without the intro on the original album, again it simply ""starts"".
BOOKS_157_7	negative	The main problem I have with Potter in the books is that he doesn't really have much say over his life, re-active rather than pro-active.
MUSIC_95_5	negative	But for some reason it sounds like he is playing is guitar upside down.
ELECTRONICS_80_1	negative	When I bought this the specs said that this has a tape player.
VIDEOGAMES_292_1	positive	You can customize this character in many outrageous ways.
DVDS_191_5	negative	The names are the worst part of these films, ""The Logos"", ""The Hammer"", ""Smith"", ""Morpheus"", ""Trinity"" and so on.
VIDEOGAMES_269_0	negative	Very rarely do you come across a game like this, and I'm extremely glad for this.
VIDEOGAMES_275_12	negative	Thinking that if u go fight the boss without any saving...
ELECTRONICS_223_1	negative	The bad - on my Windows XP machine, with not much software installed and generally well-maintained, the software failed to install the drivers properly.
VIDEOGAMES_140_1	positive	It is NOT a sequel to Starcraft, and it is NOT an AoE rip-off either.
MUSIC_97_3	positive	Nostalgic Cut: White Bird (yup.
VIDEOGAMES_278_14	negative	If you haven't played RE1 you're not missing much at all.
VIDEOGAMES_266_8	negative	Then the bosses weren't even historically accurate, and it didn't take a historian to figure that out!
DVDS_202_6	positive	Newcomer Hamer allows his actors plenty of room in the seemingly improvisatory sequences of dry humor sprinkled out (he co-adapted with Jim Stark, one of the film's producers) and absurd twists to a scene (Dillon's laid-back narration sparks many of the underscored moments of hilarity at hand â€“ ie explaining Jan's shoddy car's lack of functioning headlights only to work when the equally malfunctioning springs to the car in affect bounce them on!)
VIDEOGAMES_287_11	negative	Cons: -Despite the fact the game comes on DVDs you still can't avoid disk swapping at certain parts if you install all the expansions.
VIDEOGAMES_292_5	positive	SSX 3 gives you a huge amount of freedom, because you can explore the mountain all by yourself and there are no linear routes that you have to take.
VIDEOGAMES_273_0	positive	My 3 year old son absolutely loved playing this game.....
BOOKS_152_1	neutral	I find her life to be fascinating yet so many details were missing.
VIDEOGAMES_134_2	negative	Overall, the effort put into this games plot must have been minimal, making the game highly unmemorable.
BOOKS_149_7	negative	And to hint that scientists are keeping (or would keep) supernatural explanations secret completely misreads what science is all about.
VIDEOGAMES_120_5	negative	can't beat 'em so buy out the rights to make it at all???
VIDEOGAMES_274_0	negative	Pros: It makes a great coaster for a frothy beverage!!!
ELECTRONICS_218_8	negative	If it's going to lock up that much, at least they should make the reset button more easily accessible.
VIDEOGAMES_126_18	negative	Not only is this game an embarrassment and rip-off, it was created for the sole purpose of making a quick buck off Naruto fans.
VIDEOGAMES_126_7	negative	This is a bad idea because matches involve no strategy at all.
BOOKS_172_1	positive	This book should be right on your shelf next to Strunk and White, another writing manual that King references often in the pages of On Writing.
ELECTRONICS_76_7	positive	Customer service though is very good and very responsive.
BOOKS_150_1	negative	The anthropological reputation of Chagnon remains intact, unlike those of anthropologists who have endorsed this dishonest, tabloid-calibre book.
MUSIC_114_6	positive	And Brian Leary's voice is the perfect accompaniment to it all, pulling it all together like Rain Parade did in their best moments.
MUSIC_89_0	negative	This cd was horrible.
VIDEOGAMES_134_46	negative	As I played this game, I just wanted to hurry up and beat it.
MUSIC_260_15	positive	But then the song breaks down into a bass-led melody, with Schalin at first almost speaking the lyrics, then screaming over the soft music.
MUSIC_248_8	neutral	Both the Mix 2006 and this release have been slightly uninspired and it seems the Fierce Angels crew are giving them a run for their money, both in quality of the packaging and music.
DVDS_181_0	negative	Ruining a classic should be against the law.
