3045054	neutral	Fresh on nike shoes: Latest Wholesale Nfl Hats auctions 
2756756	neutral	Smoke Brushes for Photoshop | QBrushes - Photoshop Brushes -... ~http  
1855134	positive	IS THAT A VINTAGE GUCCI VILE NECKLACE U HAVE ON?!?....Damn baby.Now thats flava!....im impressed 
1983916	negative	"@OMGYouTeen: To the girls in class with that dumb baby voice; SHUT THE FU*= UP!" Unfortunately; it often continues through adulthood -__- 
2351610	neutral	they got one pair of nike socks 
1962005	positive	YEAHHH ALEXXX MORGANNNNNNNNN HOLY I LOVE YOU. 
897142	neutral	Like Adidas on a Zebra U kno Dat i got 2 many Stripes The Strap tucked under da wifebeater way 2 many Nites 
1989746	neutral	#homemissions 
2062610	neutral	From the new CNN.com: Casey Anthony's secret release #cnn ~http  
31708	negative	I wanna make more money. But i don't have the time -_- 
1044151	neutral	That wind is really taking out there!!!! 
89623	neutral	Looking for more reach for your campaign? Try the Microsoft Media Network ~http 
1223012	neutral	Chilling With The Movement Headed 2 #PurePassion 
37353	neutral	Wats gucci for the day 
885635	negative	Gave a deposition for a girlfriend today; Ex trying to take away her son. Why do people have to be mean? Praying protection for her family! 
2188441	neutral	Test yourself - ~http  
3238037	neutral	Celine Luggage Tote or Gucci Heritage Boston via Shopping and Info - Does this bag look vaguely familiar to ... ~http  
2911791	neutral	Special Deals from SALESPROEDU ~http  via #constantcontact  Microsoft PowerPoint Training   57.00 Dollars 
96924	neutral	THE "SHOE"SEUM! - CHECK OUT THIS MUSEUM OF BASICALLY EVERY NIKE SNEAKER ~http  
2317647	neutral	Finally migrated from Lotus Notes to Microsoft Outlook at work. 
568746	positive	It's a beautiful day in the neighborhood. ~http  
2199472	neutral	Added "Some cuts don't heal" to my library. #Wattpad ~http  
1094663	neutral	"yadda yadda yadda. Microsoft is in full-on scramble mode." ~http  
3045041	neutral	Fresh on nike shoes: That American footbal installed {beneath;1} difficult are {in {actuality;1};1} leading048 
847941	neutral	I call it like I c it 
328316	positive	First tweet from my new Windows 7 Phone; a sweet Samsung Focus! 
978901	negative	Go #RATM Down with crapfactor! 
2509231	neutral	Be relentless: the tolerance the world is trying to conform us to is a lie & doesn't bring peace. Stand firm on the truth; the Word wks 24/7 
486109	positive	No matter where life takes me find me with a smile. 
