344	neutral	The decision on captaincy was taken by keeping into account three considerations. One, player's availability during each phase of the tournament; two, flexibility in selection of playing squad during the phases; and three, the fact that Dravid will not be available due to personal reasons for the entire tournament,
1107	negative	He was not only frustrated with this government, but also sad that he helped Bakiyev to strengthen his power,
1530	neutral	If indeed after June we have no more UN or OSCE mission, then Georgia's need (for security) will concentrate on EUMM ... There should be one element of stability in the form of an international presence on the ground, and therefore we could not consider phasing out EUMM at this point in time,
493	neutral	It is for the U.S. to decide how best to regulate Internet gambling in its market, but this must be done in a way that fully respects WTO obligations. I am hopeful that we can find a swift, negotiated solution to this issue,
548	neutral	Very few, if any, of the Western powers allow the Dalai Lama to visit their countries in March - It is an internationally recognised diplomatic protocol,
1328	neutral	Jade wanted a celebration of her life. It will be very much a Jade Goody Production with Jade doing her own thing her own way.
685	negative	Ken Clarke is causing political carnage in the Conservative Party once again by coming clean on the Tory tax giveaway for millionaires.
1426	neutral	As for consensus in Ukrainian society [regarding joining NATO], there won't ever be any consensus. This is confirmed by the present NATO members,
1168	positive	Even when the country is going through tough times, Comic Relief shows us that Britain is filled with people willing to go that extra mile to help somebody else.
1364	positive	There was no bust-up with Ronaldo % he was nowhere near me. I have no problem with Cristiano and I shook hands with him at the end.
1514	neutral	Any song that's been uploaded to YouTube is available in Muziic,
1417	neutral	The radar will be there. If it is there later, it does not matter, it is a project that has a European dimension, NATO dimension, and in this sense, I do not expect Obama to make any...negative statement,
491	neutral	We are looking very carefully at the implications of this decision for the WTO case,
612	neutral	We are still a weak country, under political and international pressure, and we had mistakes like the escape of Goran Hadzic, but the problem that the Hague has needs to be sought in the court itself, not in Belgrade
1449	positive	The agreement [with Yisrael Beitenu] will note that we are interested in a unity government and, should this transpire, there will be changes,
324	positive	With his efforts to grapple with the crisis, Barack Obama is far ahead of his counterparts on the Old Continent,
853	neutral	The persecution of the opposition is beginning, and I'm sure that Rosales won't be the last to go to jail,
654	neutral	On Saturday, I went to the Supreme Court asking for the date of the hearing and also to submit my defence,
676	negative	This savaging by the Labour Party's own backbenchers is a vote of no confidence in the government's record.
1369	neutral	We will do all we can to keep Andrei in Berlin.
927	neutral	(Mandela) came as a very militant leader of the Youth League. He turned tables around, he was absolutely as intolerant in a way to our leaders as Julius Malema is now,
744	neutral	The Women Airforce Service Pilots of World War II were trailblazers and true patriots,
1282	negative	such a conspiracy will become counterproductive and boomerang on the Bahujan Samaj Party and its leader Mayawati.
1580	neutral	It is necessary to say that I didn't have any public or private interview or talks with media during this week as I was busy all the time with participating in the Economic Cooperation Organization (ECO) summit in Tehran,
